symbol, Debt/Equity,Dividends $,Dividends %,EPS,Long-Term Debt,Market Capitalization,Net Income Mil,Operating Income Mil,R&D,ROE %,Revenue Mil,Share Outstanding,Shares Mil,Short-Term Debt,Total Debt,Total Liabilities,currency,cust. regression origin,cust. regression slope,key_data,latest_price,price_data
PAY.to, 0.0, 0.0, 0.0, 0.07, 0.06, 59.22, 7.0, -3.0, 0.0, 70.03, 11.0, 126.0, 126.0, 0.04, 0.1, 16.97, CAD, 0.5481276619003901, 0.0012298089116270937, None, 0.47, None
PBH.to, 1.25, 1.79, 0.017749132374814083, 2.68, 43.97, 3126.35, 82.0, 158.0, 0.0, 14.01, 2489.0, 31.0, 31.0, 0.53, 44.5, 64.73, CAD, 103.25115776815782, 0.10723039923039922, None, 100.85, None
PBL.to, 0.74, 0.12, 0.005879470847623714, 0.76, 32.51, 510.25, 19.0, 33.0, 0.0, 22.69, 317.0, 25.0, 25.0, 0.15, 32.66, 56.26, CAD, 20.508755761073935, 0.012592264637719173, None, 20.41, None
PBY-UN.to, 0.0, 0.5, 0.041981528127623846, 0.74, 0.0, 166.74, 6.0, 14.0, 0.0, 3.73, 19.0, 14.0, 14.0, 0.0, 0.0, 32.32, CAD, 11.959366106957015, -0.002959311732039005, None, 11.91, None
PCD-UN.to, 0.0, 0.6, 0.07272727272727272, 0.27, 0.0, 33.0, 1.0, 1.0, 0.0, 4.48, 2.0, 4.0, 4.0, 21.05, 21.05, 21.95, CAD, 8.187465586601952, 0.0003964099873190782, None, 8.25, None
PCY.to, 0.0, 0.0, 0.0, -0.34, 0.0, 10.049999999999999, -20.0, -3.0, 0.0, -143.64, 0.0, 67.0, 67.0, 0.0, 0.0, 51.87, CAD, 0.7591442126896657, 0.02018977655341293, None, 0.15, None
PD.to, 0.98, 0.0, 0.0, -0.47, 44.99, 1380.03, -139.0, -37.0, 0.0, -7.57, 1393.0, 293.0, 293.0, 0.0, 44.99, 54.23, CAD, 5.032546613319342, -0.00897413529231711, None, 4.71, None
PDL.to, 0.01, 0.0, 0.0, 0.81, 0.0, 522.15, 47.0, 67.0, 0.0, 10.73, 339.0, 59.0, 59.0, 11.43, 11.43, 22.87, CAD, 9.549848331802872, 0.009266452402816034, None, 8.85, None
PDV.to, 0.0, 0.77, 0.10845070422535212, 0.41, 0.0, 7.1, 1.0, 1.0, 0.0, 6.86, 2.0, 1.0, 1.0, 0.0, 0.0, 60.9, CAD, 7.336912129957586, 0.003483908347544713, None, 7.1, None
PEGI.to, 1.64, 1.68, 0.06444188722669734, 1.24, 45.53, 2554.86, 131.0, 22.0, 0.0, 12.29, 454.0, 98.0, 98.0, 6.21, 51.74, 72.19, USD, 25.79541839389566, -0.025174854606672806, None, 26.07, None
PEY.to, 0.66, 1.02, 0.09714285714285714, 1.05, 30.6, 1732.5, 175.0, 121.0, 0.0, 10.52, 585.0, 165.0, 165.0, 2.76, 33.36, 53.93, CAD, 10.465983011937551, 0.003978814115177747, None, 10.5, None
PFB.to, 0.22, 0.31, 0.037851037851037855, 0.54, 9.78, 57.33, 4.0, 6.0, 0.0, 7.11, 110.0, 7.0, 7.0, 4.32, 14.1, 39.77, CAD, 8.538976846385934, -0.003170077397350128, None, 8.19, None
PFT-UN.to, 0.0, 0.27, 0.026946107784431142, 2.47, 0.0, 80.16, 20.0, 20.0, 0.0, 28.5, 21.0, 8.0, 8.0, 14.98, 14.98, 15.53, CAD, 9.931788644015931, 0.0006244479426297687, None, 10.02, None
PG.to, 0.0, 0.0, 0.0, -0.05, 0.0, 387.28, -9.0, -5.0, 0.0, -2.94, 154.0, 206.0, 206.0, 0.01, 0.01, 22.46, USD, 2.0626235296689837, 0.008079867943504307, None, 1.88, None
PGD.to, 0.01, 0.0, 0.0, -0.03, 0.0, 102.96, -9.0, -9.0, 0.0, -177.09, 0.0, 429.0, 429.0, 0.0, 0.0, 21.16, CAD, 0.2379325068870523, -0.0008061786698150333, None, 0.24, None
PGF.to, 0.74, 0.0, 0.0, -0.74, 27.66, 475.58, -410.0, -6.0, 0.0, -42.81, 527.0, 553.0, 553.0, 9.48, 37.14, 60.14, CAD, 0.9464571909571909, -6.469456469456463e-05, None, 0.86, None
PGLC.to, 0.0, 0.0, 0.0, -0.52, 0.0, 40.61, -15.0, -14.0, 0.0, -47.01, 0.0, 31.0, 31.0, 0.0, 0.0, 6.57, USD, 1.6695513140058589, 0.008755389391753025, None, 1.31, None
PHO.to, 0.0, 0.0, 0.0, 0.1, 0.0, 248.4, 11.0, 14.0, 0.0, 23.18, 51.0, 115.0, 115.0, 0.0, 0.0, 18.34, CAD, 2.448439197166471, -0.0049409681227863015, None, 2.16, None
PHX.to, 0.05, 0.0, 0.0, -0.17, 3.68, 179.34, -10.0, -19.0, 1.04, -5.56, 266.0, 61.0, 61.0, 2.56, 6.24, 25.85, CAD, 2.534124710306528, -0.004683414228868773, None, 2.94, None
PIF.to, 0.8, 0.59, 0.047504025764895326, 0.39, 37.11, 198.72, 6.0, 31.0, 0.0, 3.22, 63.0, 16.0, 16.0, 3.39, 40.5, 53.4, USD, 11.059217718308632, 0.06819484892212162, None, 12.42, None
PKI.to, 1.22, 1.16, 0.02697674418604651, 1.09, 36.57, 5719.0, 141.0, 397.0, 0.0, 8.64, 13095.0, 133.0, 133.0, 0.07, 36.64, 69.9, CAD, 39.82559154313701, -0.0950411036774673, None, 43.0, None
PL.to, 0.97, 0.09, 0.0056782334384858045, -0.38, 42.75, 523.05, -13.0, 24.0, 0.0, -6.59, 311.0, 33.0, 33.0, 1.95, 44.7, 56.0, CAD, 15.085821876776418, -0.01029439415803052, None, 15.85, None
PLC.to, 0.13, 0.46, 0.017658349328214973, 0.2, 5.51, 442.85, 3.0, 14.0, 0.0, 1.2, 116.0, 17.0, 17.0, 0.12, 5.63, 56.35, CAD, 25.40690100135555, -0.0017169530805894427, None, 26.05, None
PLI.to, 2.16, 0.0, 0.0, -0.17, 52.83, 391.05, -118.0, -122.0, 177.75, -143.73, 55.0, 711.0, 711.0, 0.94, 53.769999999999996, 75.15, CAD, 0.4370268704359611, 0.005404718177445451, None, 0.55, None
PME.to, 0.0, 0.05, 0.02702702702702703, 0.12, 0.0, 192.4, 13.0, 18.0, 0.0, 31.66, 36.0, 104.0, 104.0, 0.0, 0.0, 18.9, AUD, 2.0634065547247364, 0.00298909003454458, None, 1.85, None
PMN.to, 0.0, 0.0, 0.0, -0.03, 0.0, 68.88000000000001, -7.0, -7.0, 0.0, -194.72, 0.0, 246.0, 246.0, 0.0, 0.0, 6.53, CAD, 0.3007533342078793, 0.001181074817438454, None, 0.28, None
PMT.to, 0.49, 0.0, 0.0, -0.37, 21.84, 18.88, -22.0, 2.0, 0.0, -13.7, 90.0, 59.0, 59.0, 4.56, 26.4, 55.47, CAD, 0.4150411692684421, 0.002692269010450828, None, 0.32, None
PMTS.to, 0.0, 0.0, 0.0, -3.53, 141.39, 50.599999999999994, -39.0, 2.0, 0.0, 0.0, 266.0, 11.0, 11.0, 0.0, 141.39, 165.06, USD, 3.2616295859023143, 0.0017134548952730767, None, 4.6, None
PNC-A.to, 0.0, 0.0, 0.0, 0.24, 70.72, 169.20000000000002, 29.0, 36.0, 0.0, 0.0, 694.0, 94.0, 94.0, 4.85, 75.57, 121.37, CAD, 1.2921342865888314, -0.00291416327779964, None, 1.8, None
PNE.to, 0.3, 0.0, 0.0, -0.31, 7.98, 107.44999999999999, -97.0, -40.0, 0.0, -66.88, 102.0, 307.0, 307.0, 5.07, 13.05, 73.17, CAD, 0.40210977742795917, -0.0008454457999912545, None, 0.35, None
PNP.to, 0.0, 0.0, 0.0, 0.08, 0.0, 18.089999999999996, 0.0, 0.0, 0.0, 0.46, 1.0, 9.0, 9.0, 0.0, 0.0, 2.28, CAD, 2.044642988324807, 0.0032326511871966427, None, 2.01, None
POM.to, 0.0, 0.0, 0.0, -0.04, 0.0, 376.41999999999996, -11.0, -7.0, 0.0, -5.55, 0.0, 319.0, 319.0, 41.23, 41.23, 56.5, USD, 1.065530390484936, 0.0014689536053172417, None, 1.18, None
PONY.to, 0.82, 0.0, 0.0, 0.0, 18.51, 442.20000000000005, 10.0, -97.0, 0.0, 0.98, 165.0, 165.0, 165.0, 0.0, 18.51, 48.21, CAD, 2.8718258559622205, -0.0057373081463990535, None, 2.68, None
POU.to, 0.34, 0.0, 0.0, -0.66, 15.04, 1669.26, -98.0, -514.0, 0.0, -5.01, 885.0, 129.0, 129.0, 0.0, 15.04, 56.06, CAD, 13.589567055839783, 0.02438781756963575, None, 12.94, None
POW.to, 0.68, 1.46, 0.05182818601348952, 3.33, 2.23, 13127.220000000001, 1602.0, 0.0, 0.0, 11.29, 47598.0, 466.0, 466.0, 0.0, 2.23, 96.5, CAD, 29.199919694783325, 0.006400126809217718, None, 28.17, None
PPL.to, 0.6, 2.15, 0.04998837479655894, 2.18, 27.16, 20902.86, 1140.0, 1472.0, 0.0, 11.4, 6551.0, 486.0, 486.0, 1.75, 28.91, 45.87, CAD, 46.89838331365605, -0.04605037386855566, None, 43.01, None
PPR.to, 1.91, 0.0, 0.0, -0.73, 25.85, 45.24, -83.0, -15.0, 0.0, -108.04, 82.0, 116.0, 116.0, 0.0, 25.85, 86.47, CAD, 0.44035307621671266, -0.0002121868030958941, None, 0.39, None
PRF-UN.to, 0.0, 1.5, 0.06276150627615062, 0.61, 0.0, 23.9, 0.0, 1.0, 0.0, 2.01, 1.0, 1.0, 1.0, 23.21, 23.21, 30.57, CAD, 23.21620477502296, 0.005525646071100619, None, 23.9, None
PRQ.to, 0.96, 0.0, 0.0, -2.75, 39.19, 49.5, -134.0, -28.0, 0.0, -66.51, 63.0, 50.0, 50.0, 0.0, 39.19, 59.2, CAD, 1.0159977480432028, 0.001899011762648127, None, 0.99, None
PRU.to, 0.07, 0.0, 0.0, -0.03, 5.48, 330.88, -26.0, 5.0, 0.0, -3.65, 378.0, 1034.0, 1034.0, 3.41, 8.89, 26.04, AUD, 0.3593844505662688, 0.0008230792776247322, None, 0.32, None
PSD.to, 0.0, 0.0, 0.0, 0.33, 0.0, 129.6, 18.0, 25.0, 0.0, 54.12, 42.0, 54.0, 54.0, 0.0, 0.0, 10.04, CAD, 2.391775788184879, 0.005681774454501725, None, 2.4, None
PSI.to, 0.0, 0.68, 0.03359683794466404, 0.36, 0.0, 1740.6399999999999, 30.0, 80.0, 9.55, 8.35, 273.0, 86.0, 86.0, 0.0, 0.0, 15.37, CAD, 21.77733077528533, -0.028477174340810686, None, 20.24, None
PSK.to, 0.0, 0.76, 0.031946195880622114, 0.44, 0.0, 5614.44, 104.0, 126.0, 0.0, 3.84, 307.0, 236.0, 236.0, 0.0, 0.0, 8.21, CAD, 23.471494184266906, 0.04225722593904413, None, 23.79, None
PTG.to, 0.0, 0.13, 0.087248322147651, -0.16, 0.0, 59.6, -6.0, 14.0, 0.0, -40.55, 1539.0, 40.0, 40.0, 35.2, 35.2, 98.15, USD, 1.6515972058244786, 0.003965958284140101, None, 1.49, None
PTM.to, 0.0, 0.0, 0.0, -2.51, 159.47, 31.0, -339.0, -21.0, 0.0, -274.77, 0.0, 155.0, 155.0, 0.0, 159.47, 171.27, USD, 0.06072117276662742, 0.0023213301849665485, None, 0.2, None
PTS.to, 0.0, 0.0, 0.0, 0.4, 0.0, 257.4, 6.0, 8.0, 0.56, 14.44, 365.0, 15.0, 15.0, 0.0, 0.0, 67.67, USD, 22.40692100660282, -0.07084478989024445, None, 17.16, None
PVG.to, 0.42, 0.0, 0.0, 0.08, 21.46, 1859.28, 13.0, 115.0, 0.0, 1.55, 414.0, 183.0, 183.0, 23.08, 44.54, 49.37, USD, 11.133071625344346, -0.019972451790633606, None, 10.16, None
PWF.to, 0.45, 1.69, 0.05667337357478202, 2.7, 1.88, 21291.48, 2072.0, 0.0, 0.0, 10.77, 46066.0, 714.0, 714.0, 0.0, 1.88, 95.14, CAD, 30.199816498316483, 0.022952621452621457, None, 29.82, None
PXT.to, 0.0, 0.0, 0.0, 2.34, 0.0, 3220.04, 372.0, 359.0, 0.0, 38.96, 849.0, 158.0, 158.0, 0.0, 0.0, 28.39, USD, 22.615518496654854, -0.018624754033844948, None, 20.38, None
PXX.to, 0.2, 0.0, 0.0, -0.05, 13.7, 408.97999999999996, -15.0, -18.0, 0.0, -2.36, 116.0, 338.0, 338.0, 0.0, 13.7, 31.47, CAD, 1.384529384756658, -0.0013861340679522493, None, 1.21, None
PZA.to, 0.16, 0.78, 0.08082901554404145, 0.87, 13.18, 299.15000000000003, 27.0, 35.0, 0.0, 9.59, 36.0, 31.0, 31.0, 0.0, 13.18, 19.56, CAD, 10.199769447723993, 0.034651252787616424, None, 9.65, None
QBR-A.to, 0.0, 0.17, 0.006461421512732802, 1.35, 71.41, 6314.4, 333.0, 891.0, 0.0, 469.39, 4133.0, 240.0, 240.0, 5.03, 76.44, 104.64, CAD, 27.64329554200008, -0.02815983427347062, None, 26.31, None
QEC.to, 0.0, 0.0, 0.0, -0.06, 0.0, 182.88, -20.0, -5.0, 0.0, -12.02, 32.0, 381.0, 381.0, 6.87, 6.87, 21.17, CAD, 0.3540993484629852, 0.005480213389304296, None, 0.48, None
QSP-UN.to, 2.84, 1.31, 0.017012987012987014, 3.97, 71.85, 32494.0, 1417.0, 1938.0, 0.0, 36.23, 5040.0, 422.0, 422.0, 0.48, 72.33, 100.0, USD, 82.32350725873447, -0.07676949145130964, None, 77.0, None
QSR.to, 5.78, 1.31, 0.017234574398105513, 3.22, 63.77, 36180.76, 690.0, 1936.0, 0.0, 40.1, 5040.0, 476.0, 476.0, 0.43, 64.2, 88.75, USD, 80.89425700730241, -0.06451897765534131, None, 76.01, None
QTRH.to, 0.0, 0.04, 0.020512820512820513, -0.05, 0.13, 232.04999999999998, -6.0, 22.0, 3.11, -2.54, 141.0, 119.0, 119.0, 1.71, 1.8399999999999999, 14.83, USD, 1.5750919366828449, 0.0026568498841226104, None, 1.95, None
R.to, 0.0, 0.0, 0.0, -0.21, 0.0, 37.655, -86.0, -15.0, 0.0, -362.46, 0.0, 443.0, 443.0, 72.59, 72.59, 99.14, USD, 0.10342770781407151, 0.0014148082557173469, None, 0.085, None
RAI-UN.to, 0.0, 0.17, 0.020807833537331705, 0.52, 0.0, 32.68, 1.0, 1.0, 0.0, 3.34, 2.0, 4.0, 4.0, 21.17, 21.17, 22.66, CAD, 8.280775919366825, -0.002014145786873063, None, 8.17, None
RAY-A.to, 0.37, 0.21, 0.023516237402015677, 0.05, 12.29, 491.15, 3.0, 8.0, 7.69, 3.03, 132.0, 55.0, 55.0, 0.0, 12.29, 67.02, CAD, 8.25589885871704, 0.015697363242817786, None, 8.93, None
RBA.to, 0.95, 0.68, 0.013742926434923202, 1.01, 35.09, 5393.32, 110.0, 166.0, 0.0, 14.67, 727.0, 109.0, 109.0, 0.62, 35.71, 62.77, USD, 48.513066727884905, -0.059943810398355876, None, 49.48, None
RCH.to, 0.0, 0.23, 0.0075657894736842115, 1.18, 0.0, 1793.6, 69.0, 93.0, 0.0, 15.84, 989.0, 59.0, 59.0, 0.15, 0.15, 16.39, CAD, 29.165434124797763, 0.001206043115134024, None, 30.4, None
RCI-A.to, 1.83, 1.92, 0.028235294117647056, 3.55, 45.02, 35156.0, 1836.0, 3446.0, 0.0, 27.79, 14540.0, 517.0, 517.0, 8.56, 53.580000000000005, 75.35, CAD, 69.01492662556298, -0.08698670689579781, None, 68.0, None
RCO-UN.to, 0.0, 0.65, 0.053497942386831275, 1.49, 0.0, 24.3, 4.0, 5.0, 0.0, 14.23, 5.0, 2.0, 2.0, 12.44, 12.44, 13.04, CAD, 12.423931697931703, -0.007276575276575275, None, 12.15, None
RDL.to, 0.04, 0.0, 0.0, -0.01, 2.6, 30.09, -0.0, -0.0, 9.19, -1.39, 27.0, 17.0, 17.0, 2.67, 5.27, 29.08, USD, 1.8346232235777689, -0.0008201276837640477, None, 1.77, None
REAL.to, 0.0, 0.0, 0.0, -0.06, 0.0, 478.65999999999997, -6.0, -16.0, 0.0, -3.1, 296.0, 91.0, 91.0, 0.0, 0.0, 10.07, USD, 4.836919038873583, 0.018736870873234515, None, 5.26, None
REI-UN.to, 0.73, 1.43, 0.055728760717069364, 1.99, 39.6, 8288.18, 643.0, 662.0, 0.0, 8.15, 1148.0, 323.0, 323.0, 2.46, 42.06, 45.23, CAD, 25.24239857448949, -0.015199571472298742, None, 25.66, None
RET.to, 0.0, 0.15, 0.03676470588235294, -0.19, 0.0, 257.04, -12.0, 7.0, 0.0, -3.46, 963.0, 63.0, 63.0, 0.0, 0.0, 31.14, CAD, 4.146259193668286, -0.0009271721544448796, None, 4.08, None
RFP.to, 0.4, 0.0, 0.0, 1.29, 16.75, 1782.0400000000002, 119.0, 272.0, 0.0, 7.25, 3633.0, 92.0, 92.0, 0.02, 16.77, 57.98, USD, 17.4479739385194, -0.05322003585639946, None, 19.37, None
RGX.to, 0.0, 0.0, 0.0, -0.01, 0.0, 13.76, -5.0, -4.0, 0.0, 0.0, 0.0, 344.0, 344.0, 42.19, 42.19, 109.85, CAD, 0.03891335432244518, 8.389085661812932e-05, None, 0.04, None
RME.to, 0.14, 0.46, 0.043601895734597156, 1.17, 4.38, 211.0, 23.0, -64.0, 0.0, 11.97, 1035.0, 20.0, 20.0, 0.97, 5.35, 68.39, CAD, 10.544722965586596, 0.015143753552844464, None, 10.55, None
RMX.to, 0.57, 0.0, 0.0, -0.39, 26.16, 80.52000000000001, -25.0, -28.0, 0.0, -90.89, 0.0, 61.0, 61.0, 2.44, 28.6, 53.95, CAD, 1.2531620534347798, -0.00016966198784380658, None, 1.32, None
RNW.to, 0.36, 0.94, 0.07919123841617523, 0.34, 22.26, 2955.6299999999997, 91.0, 151.0, 0.0, 4.16, 438.0, 249.0, 249.0, 4.99, 27.25, 37.92, CAD, 12.355402378766021, -0.004381258472167562, None, 11.87, None
RNX.to, 0.0, 0.0, 0.0, -0.35, 0.47, 92.96000000000001, -104.0, -10.0, 0.0, -247.15, 74.0, 332.0, 332.0, 27.41, 27.88, 101.42, CAD, 0.07287205387205399, 0.0013732563732563733, None, 0.28, None
ROOT.to, 0.56, 0.0, 0.0, 0.39, 28.76, 288.12, 16.0, 28.0, 0.0, 8.86, 331.0, 42.0, 42.0, 3.92, 32.68, 48.15, CAD, 9.789075998076003, 0.01835401635401634, None, 6.86, None
ROXG.to, 0.19, 0.0, 0.0, 0.08, 12.11, 354.6, 34.0, 57.0, 0.0, 24.48, 181.0, 394.0, 394.0, 4.19, 16.3, 36.78, USD, 0.9938696707333071, 0.0015396169487078577, None, 0.9, None
RPI-UN.to, 0.61, 1.21, 0.03171690694626474, 1.65, 30.14, 457.79999999999995, 18.0, 40.0, 0.0, 19.05, 301.0, 12.0, 12.0, 0.0, 30.14, 50.97, CAD, 38.92553627180902, -0.05199337531155714, None, 38.15, None
RRX.to, 0.0, 0.0, 0.0, -0.01, 0.0, 694.84, -1.0, -1.0, 180.59, 0.0, 0.0, 116.0, 116.0, 64.45, 64.45, 416.62, USD, 5.84276035244217, 0.006806484761030217, None, 5.99, None
RSI.to, 0.92, 0.36, 0.06451612903225806, 0.36, 35.24, 725.4, 43.0, 76.0, 0.0, 14.24, 786.0, 130.0, 130.0, 4.11, 39.35, 61.48, CAD, 5.184161747343566, 0.0067874852420306995, None, 5.58, None
RTG.to, 0.0, 0.0, 0.0, -0.1, 0.0, 57.48, -23.0, -5.0, 0.0, -87.84, 0.0, 479.0, 479.0, 0.0, 0.0, 2.11, USD, 0.0923804713804715, 0.0005517075517075517, None, 0.12, None
RUS.to, 0.48, 1.52, 0.05507246376811594, 2.68, 21.53, 1711.2, 166.0, 264.0, 0.0, 19.14, 3586.0, 62.0, 62.0, 6.43, 27.96, 55.37, CAD, 28.00057254361799, 0.00894182080545717, None, 27.6, None
RVX.to, 0.0, 0.0, 0.0, -0.42, 0.0, 511.98, -58.0, -42.0, 0.0, 0.0, 0.0, 138.0, 138.0, 8.55, 8.55, 0.0, USD, 3.1754263194717742, -0.01481527395163758, None, 3.71, None
RY.to, 0.13, 3.7, 0.03589793344329097, 8.05, 0.71, 149966.84999999998, 11982.0, 0.0, 0.0, 17.07, 42407.0, 1455.0, 1455.0, 0.0, 0.71, 93.98, CAD, 102.36310442083163, -0.027809654991473202, None, 103.07, None
S.to, 0.59, 0.0, 0.0, 1.57, 31.51, 280.0, 471.0, -42.0, 0.0, 45.89, 204.0, 350.0, 350.0, 0.37, 31.880000000000003, 46.49, CAD, 0.870867571822117, 0.0032457693821330183, None, 0.8, None
SAM.to, 0.03, 0.0, 0.0, -0.24, 2.07, 5.88, -12.0, -10.0, 0.0, -21.06, 28.0, 49.0, 49.0, 0.0, 2.07, 23.87, CAD, 0.10887550833005355, 0.000999737636101273, None, 0.12, None
SAP.to, 0.47, 0.64, 0.016524657887942166, 1.99, 23.76, 15143.429999999998, 778.0, 969.0, 0.0, 16.88, 11918.0, 391.0, 391.0, 5.73, 29.490000000000002, 49.55, CAD, 42.23627926450654, -0.002831540513358697, None, 38.73, None
SAU.to, 0.0, 0.0, 0.0, 0.0, 0.0, 14.540000000000001, -1.0, -0.0, 0.0, -1.27, 0.0, 727.0, 727.0, 0.0, 0.0, 4.0, USD, 0.025036490445581285, 3.723380996108267e-05, None, 0.02, None
SBB.to, 0.0, 0.0, 0.0, -0.02, 0.0, 307.02, -5.0, -7.0, 0.0, -1.29, 0.0, 238.0, 238.0, 0.0, 0.0, 9.96, CAD, 1.36088713979623, 0.003199571472298745, None, 1.29, None
SBC.to, 0.0, 1.1, 0.07508532423208192, 2.07, 0.0, 117.2, 19.0, 1.0, 0.0, 14.84, 3.0, 8.0, 8.0, 0.0, 0.0, 43.26, CAD, 14.34028228169137, -0.003694848922121648, None, 14.65, None
SBI.to, 0.04, 0.0, 0.0, -0.06, 0.0, 26.25, -2.0, 0.0, 0.0, -3.62, 49.0, 35.0, 35.0, 0.0, 0.0, 36.39, USD, -3.4041991997901118, 0.2646120293847567, None, 0.75, None
SBN.to, 0.0, 0.0, 0.0, 0.05, 13.07, 306.91, 4.0, 7.0, 17.17, 0.0, 93.0, 47.0, 47.0, 14.47, 27.54, 70.49, USD, 6.714143600507234, 0.005961213870304776, None, 6.53, None
SBR.to, 0.0, 0.0, 0.0, -0.03, 100.68, 99.45, -20.0, -9.0, 0.0, 0.0, 0.0, 585.0, 585.0, 0.0, 100.68, 108.51, CAD, 0.17998187502732946, 0.0005339323975687609, None, 0.17, None
SCB.to, 0.03, 0.0, 0.0, 0.06, 0.44, 109.8, 7.0, 10.0, 0.0, 5.06, 52.0, 122.0, 122.0, 0.0, 0.44, 84.98, CAD, 0.8866224146224148, -0.0008619528619528625, None, 0.9, None
SCL.to, 0.26, 0.6, 0.023715415019762844, 0.79, 15.12, 1771.0, 55.0, 99.0, 0.72, 5.27, 1531.0, 70.0, 70.0, 0.0, 15.12, 38.47, CAD, 27.105428680746854, -0.018198981153526615, None, 25.3, None
SCU.to, 0.0, 0.0, 0.0, -0.13, 0.0, 46.41, -2.0, 2.0, 0.0, -6.37, 22.0, 17.0, 17.0, 0.0, 0.0, 33.83, CAD, 2.7229385193930664, 0.0006784293147929515, None, 2.73, None
SCY.to, 0.0, 0.0, 0.0, -0.01, 0.0, 56.425, -3.0, -3.0, 0.0, -145.37, 0.0, 305.0, 305.0, 0.0, 0.0, 6.78, USD, 0.1654170274170274, 9.81240981240981e-05, None, 0.185, None
SDY.to, 0.05, 0.0, 0.0, 0.02, 3.74, 87.0, 0.0, -3.0, 0.0, 0.5, 118.0, 60.0, 60.0, 0.0, 3.74, 19.07, CAD, 1.5636408456863005, -6.731820368184017e-05, None, 1.45, None
SEA.to, 0.0, 0.0, 0.0, -0.34, 0.0, 807.36, -20.0, -21.0, 0.0, -5.49, 0.0, 58.0, 58.0, 0.0, 0.0, 10.01, CAD, 15.080038982902622, -0.010470965061874156, None, 13.92, None
SEC.to, 0.0, 0.0, 0.0, 30.93, 0.02, 645.0, 85.0, -218.0, 0.0, 8.99, 15.0, 3.0, 3.0, 0.0, 0.02, 67.15, CAD, 206.43477605054883, 0.2692899339717522, None, 215.0, None
SES.to, 0.39, 0.26, 0.032138442521631644, -0.16, 21.44, 1326.76, -25.0, 28.0, 0.2, -2.82, 2719.0, 164.0, 164.0, 0.0, 21.44, 44.05, CAD, 7.921349796667978, -0.000528466483011938, None, 8.09, None
SEV.to, 0.0, 0.0, 0.0, -0.1, 127.76, 25.885, -15.0, -13.0, 104.3, 0.0, 7.0, 167.0, 167.0, 3.43, 131.19, 188.44, USD, 0.1376527067208887, 0.00020036949582404138, None, 0.155, None
SFD.to, 0.0, 0.0, 0.0, -0.13, 0.0, 35.4, -8.0, -8.0, 0.0, -21.55, 0.0, 59.0, 59.0, 0.0, 0.0, 3.82, CAD, 0.5790138396956577, 0.005008985963531418, None, 0.6, None
SGQ.to, 0.0, 0.0, 0.0, -0.2, 0.03, 35.36, -54.0, -17.0, 0.0, -951.9, 102.0, 272.0, 272.0, 55.25, 55.28, 109.44, USD, 0.12709836459836515, 0.00027104377104377115, None, 0.13, None
SGY.to, 0.37, 0.1, 0.04098360655737705, -0.08, 22.29, 566.08, -19.0, 12.0, 0.0, -2.49, 254.0, 232.0, 232.0, 0.15, 22.439999999999998, 39.99, CAD, 2.5008903537539906, -0.0032790458699549605, None, 2.44, None
SHLE.to, 0.52, 0.0, 0.0, 0.31, 29.44, 255.78, 15.0, 43.0, 0.0, 5.77, 394.0, 58.0, 58.0, 0.15, 29.59, 43.4, CAD, 4.663799619572345, 0.007661025842844026, None, 4.41, None
SHOP.to, 0.0, 0.0, 0.0, -0.5, 0.0, 20578.5, -52.0, -70.0, 20.94, -3.97, 854.0, 102.0, 102.0, 0.0, 0.0, 8.45, USD, 203.87260763478946, -0.22535970090515542, None, 201.75, None
SIA.to, 1.6, 0.9, 0.05187319884726224, 0.28, 51.98, 988.95, 15.0, 61.0, 0.0, 3.36, 594.0, 57.0, 57.0, 6.51, 58.489999999999995, 67.46, CAD, 16.81189844330754, 0.005424920197647474, None, 17.35, None
SII.to, 0.0, 0.12, 0.03858520900321544, 0.22, 0.0, 783.7199999999999, 52.0, 1.0, 0.0, 14.99, 82.0, 252.0, 252.0, 1.36, 1.36, 9.0, CAD, 3.104697538152083, 0.0010839127202763562, None, 3.11, None
SIS.to, 0.3, 0.3, 0.014910536779324055, 0.54, 19.35, 865.1600000000001, 23.0, 29.0, 0.74, 14.08, 230.0, 43.0, 43.0, 0.58, 19.93, 35.56, CAD, 17.76738759893306, -0.008164720801084439, None, 20.12, None
SJ.to, 0.47, 0.46, 0.010323159784560143, 2.37, 27.53, 3074.6400000000003, 164.0, 199.0, 0.0, 14.46, 1956.0, 69.0, 69.0, 0.48, 28.01, 41.48, CAD, 45.48841418514147, 0.008557348375530197, None, 44.56, None
SJR-B.to, 0.74, 1.19, 0.04686884600236313, 0.68, 30.5, 12695.0, 340.0, 575.0, 0.0, 5.69, 5148.0, 500.0, 500.0, 0.01, 30.51, 58.76, CAD, 27.181740019240017, -0.014325877825877827, None, 25.39, None
SLF.to, 0.21, 1.82, 0.036011080332409975, 3.91, 1.59, 31132.64, 2493.0, 0.0, 0.0, 11.7, 27022.0, 616.0, 616.0, 0.0, 1.59, 91.49, CAD, 52.316796777296766, 0.011477392977392975, None, 50.54, None
SLR.to, 0.0, 0.0, 0.0, -0.04, 0.0, 30.740000000000002, -2.0, -2.0, 0.0, -9.48, 0.0, 58.0, 58.0, 0.0, 0.0, 0.95, USD, 0.4780824259915172, 0.001111067383794657, None, 0.53, None
