symbol, Debt/Equity,Dividends $,Dividends %,EPS,Long-Term Debt,Market Capitalization,Net Income Mil,Operating Income Mil,R&D,ROE %,Revenue Mil,Share Outstanding,Shares Mil,Short-Term Debt,Total Debt,Total Liabilities,currency,cust. regression origin,cust. regression slope,key_data,latest_price,price_data
GGA.to, 0.07, 0.0, 0.0, 0.0, 3.46, 9.25, -0.0, -0.0, 0.0, -3.42, 20.0, 185.0, 185.0, 3.47, 6.93, 48.37, USD, 0.06096100779844026, 0.00010077984403119372, None, 0.05, None
GGD.to, 0.0, 0.0, 0.0, 0.14, 0.0, 54.72, 25.0, -16.0, 0.0, 22.88, 22.0, 171.0, 171.0, 0.0, 0.0, 5.45, USD, 0.37249607078584274, 0.0008570785842831432, None, 0.32, None
GH.to, 0.13, 0.69, 0.05740432612312812, 0.73, 9.68, 300.5, 18.0, 26.0, 0.0, 15.66, 71.0, 25.0, 25.0, 7.48, 17.16, 26.26, CAD, 12.30110371925615, -0.016328074385122973, None, 12.02, None
GIB-A.to, 0.23, 0.0, 0.0, 3.5, 12.7, 25697.43, 1045.0, 1595.0, 0.0, 16.18, 10986.0, 303.0, 303.0, 2.54, 15.239999999999998, 45.2, CAD, 87.24466694661066, -0.14470533893221363, None, 84.81, None
GIL.to, 0.47, 0.41, 0.010547980447646, 1.59, 28.65, 8473.66, 348.0, 407.0, 0.0, 17.41, 2782.0, 218.0, 218.0, 0.0, 28.65, 39.41, USD, 37.559517096580684, -0.0034903419316136726, None, 38.87, None
GLG.to, 0.0, 0.0, 0.0, -0.45, 0.0, 31.919999999999998, -17.0, -7.0, 0.0, 0.0, 17.0, 38.0, 38.0, 94.79, 94.79, 213.43, CAD, 0.7993543491301736, 0.002534913017396521, None, 0.84, None
GMO.to, 0.07, 0.0, 0.0, -0.09, 2.15, 52.65, -10.0, -9.0, 0.0, -9.31, 0.0, 117.0, 117.0, 0.0, 2.15, 68.85, USD, 0.5354684463107375, -0.00045536892621475755, None, 0.45, None
GMP.to, 0.0, 0.0, 0.0, 0.05, 0.0, 183.96, 8.0, 21.0, 0.0, 4.56, 190.0, 73.0, 73.0, 1.47, 1.47, 84.8, CAD, 2.6593043791241753, 0.004237912417516498, None, 2.52, None
GMX.to, 0.0, 0.0, 0.0, 0.01, 0.0, 19.89, 1.0, 1.0, 0.0, 6.86, 4.0, 51.0, 51.0, 0.0, 0.0, 22.84, CAD, 0.37423779244151173, 0.0005792441511697658, None, 0.39, None
GOLD.to, 0.0, 0.0, 0.0, -0.05, 0.0, 116.16, -8.0, -8.0, 0.0, -10.98, 0.0, 132.0, 132.0, 0.0, 0.0, 2.69, CAD, 0.8884103179364129, 3.179364127174587e-05, None, 0.88, None
GOOS.to, 0.96, 0.0, 0.0, 0.8, 38.02, 8254.4, 89.0, 133.0, 0.0, 49.67, 608.0, 112.0, 112.0, 0.0, 38.02, 60.49, CAD, 84.0838580083983, -0.4280991601679663, None, 73.7, None
GPR.to, 0.0, 0.0, 0.0, -0.03, 0.0, 192.64000000000001, -5.0, -3.0, 0.0, -6.71, 70.0, 172.0, 172.0, 0.0, 0.0, 32.85, USD, 1.4069859628074386, 0.0021962807438512303, None, 1.12, None
GPS.to, 0.02, 0.0, 0.0, -0.03, 1.25, 104.49000000000001, -3.0, -4.0, 22.0, -3.41, 62.0, 81.0, 81.0, 0.0, 1.25, 12.8, CAD, 1.3250484703059398, -0.0005529694061187762, None, 1.29, None
GQM.to, 0.19, 0.0, 0.0, -0.02, 6.63, 31.86, -6.0, -16.0, 0.0, -16.21, 55.0, 177.0, 177.0, 26.03, 32.660000000000004, 64.18, USD, 0.18874727054589102, 0.00022705458908218388, None, 0.18, None
GRL.to, 0.73, 1.24, 0.14418604651162792, 1.13, 36.87, 344.0, 46.0, 67.0, 0.0, 9.11, 130.0, 40.0, 40.0, 0.0, 36.87, 49.19, USD, 8.476650869826031, -0.0031130173965206935, None, 8.6, None
GRT-UN.to, 0.28, 2.67, 0.048492553577915, 10.92, 18.78, 2532.76, 506.0, 189.0, 0.0, 23.81, 225.0, 46.0, 46.0, 2.7, 21.48, 33.63, CAD, 55.61366076784644, -0.054623215356928594, None, 55.06, None
GS.to, 0.0, 1.0, 0.05920663114268798, 1.2, 0.0, 523.59, 38.0, 52.0, 0.0, 30.14, 154.0, 31.0, 31.0, 0.0, 0.0, 22.3, CAD, 17.482106538692264, -0.02574613077384523, None, 16.89, None
GSC.to, 101.35, 0.0, 0.0, 0.05, 19.97, 383.16, 19.0, 27.0, 0.0, 0.0, 318.0, 412.0, 412.0, 5.99, 25.96, 99.8, USD, 0.9481969406118776, -0.0012059388122375525, None, 0.93, None
GSV.to, 0.0, 0.0, 0.0, -0.05, 0.0, 479.59, -12.0, -13.0, 0.0, -6.46, 0.0, 241.0, 241.0, 0.0, 0.0, 1.73, CAD, 1.9413714457108584, 0.0011445710857828442, None, 1.99, None
GSY.to, 2.24, 0.81, 0.01561295296838859, 2.78, 64.39, 726.32, 40.0, 189.0, 0.0, 17.99, 452.0, 14.0, 14.0, 0.0, 64.39, 71.25, CAD, 46.93196874625075, -0.11882537492501503, None, 51.88, None
GTE.to, 0.41, 0.0, 0.0, 0.01, 24.54, 1689.21, 0.0, 182.0, 0.0, 0.05, 533.0, 411.0, 411.0, 0.0, 24.54, 39.87, USD, 4.564904619076184, -0.007138092381523697, None, 4.11, None
GUD.to, 0.0, 0.0, 0.0, 0.15, 0.0, 1221.2199999999998, 22.0, -8.0, 25.81, 2.17, 10.0, 143.0, 143.0, 0.0, 0.0, 1.54, CAD, 8.49407480503899, -0.007619496100779842, None, 8.54, None
GUY.to, 0.08, 0.0, 0.0, 0.17, 6.36, 637.0, 30.0, 43.0, 0.0, 7.92, 204.0, 175.0, 175.0, 4.19, 10.55, 18.0, USD, 4.110539772045591, 0.01217720455908818, None, 3.64, None
GVC.to, 0.26, 0.0, 0.0, 0.0, 16.17, 89.10000000000001, -0.0, 3.0, 0.0, -0.01, 186.0, 110.0, 110.0, 2.16, 18.330000000000002, 38.86, CAD, 0.8353935812837437, -0.001341871625674865, None, 0.81, None
GWO.to, 0.29, 1.51, 0.046233925290875694, 2.56, 1.41, 32333.399999999998, 2669.0, 0.0, 0.0, 12.45, 43331.0, 990.0, 990.0, 0.0, 1.41, 94.46, CAD, 32.156811637672476, 0.016163767246550696, None, 32.66, None
GWR.to, 7.34, 0.28, 0.021052631578947368, 0.33, 47.93, 266.0, 7.0, 10.0, 0.0, 45.15, 35.0, 20.0, 20.0, 0.0, 47.93, 93.47, USD, 12.965391481703657, -0.01765182963407317, None, 13.3, None
GXE.to, 0.31, 0.0, 0.0, -0.01, 15.11, 227.36, -2.0, 11.0, 0.0, -1.28, 113.0, 203.0, 203.0, 0.0, 15.11, 50.56, CAD, 1.4423736652669468, -0.006333473305338933, None, 1.12, None
GXO.to, 0.0, 0.3, 0.16853932584269662, -0.34, 0.0, 60.52, -12.0, -5.0, 0.0, -5.72, 49.0, 34.0, 34.0, 15.83, 15.83, 31.99, CAD, 2.652289742051589, 0.0031742051589682078, None, 1.78, None
GZT.to, 2.42, 0.7, 0.05937234944868533, 1.42, 57.6, 2310.8399999999997, 283.0, 1515.0, 0.0, 3.01, 2844.0, 196.0, 196.0, 1.35, 58.95, 76.19, ILS, 11.951238572285543, 0.004357228554289145, None, 11.79, None
H.to, 1.1, 0.89, 0.04561763198359815, 1.33, 40.22, 11666.980000000001, 814.0, 1375.0, 0.0, 8.14, 6014.0, 598.0, 598.0, 7.44, 47.66, 62.05, CAD, 18.95183923215357, 0.018523215356928614, None, 19.51, None
HBC.to, 1.53, 0.05, 0.005512679162072768, -3.53, 21.35, 1850.28, -760.0, -683.0, 0.0, -34.78, 14379.0, 204.0, 204.0, 7.92, 29.270000000000003, 83.4, CAD, 11.491424415116976, -0.02605848830233953, None, 9.07, None
HBL-UN.to, 0.0, 0.0, 0.0, 1.41, 0.0, 11.0, 1.0, -0.0, 0.0, 11.09, 0.0, 1.0, 1.0, 0.0, 0.0, 0.56, CAD, 10.953220635872823, -0.00013641271745650898, None, 11.0, None
HBM.to, 0.48, 0.02, 0.0032258064516129032, 0.88, 20.8, 1587.2, 221.0, 379.0, 0.0, 11.15, 1523.0, 256.0, 256.0, 0.0, 20.8, 53.79, USD, 6.396601679664066, 0.03356796640671864, None, 6.2, None
HBP.to, 0.0, 0.0, 0.0, -0.08, 0.0, 61.74, -8.0, -8.0, 0.0, 0.0, 0.0, 98.0, 98.0, 0.0, 0.0, 187.92, CAD, 0.7421425914817031, 0.0011591481703659267, None, 0.63, None
HCG.to, 1.66, 0.0, 0.0, 1.73, 17.36, 1160.0, 125.0, 0.0, 0.0, 6.91, 409.0, 80.0, 80.0, 0.0, 17.36, 89.53, CAD, 15.250572705458909, -0.015229454109178156, None, 14.5, None
HDI.to, 0.0, 0.28, 0.01635514018691589, 1.41, 0.0, 359.52000000000004, 30.0, 47.0, 0.0, 12.16, 1069.0, 21.0, 21.0, 28.93, 28.93, 40.37, CAD, 16.84789160167967, 0.020460167966406727, None, 17.12, None
HE.to, 0.0, 0.0, 0.0, -0.03, 0.0, 5.819999999999999, -4.0, -1.0, 4.78, -24.99, 9.0, 194.0, 194.0, 13.9, 13.9, 73.43, CAD, 0.03343407318536289, 7.318536292741425e-06, None, 0.03, None
HEXO.to, 0.0, 0.0, 0.0, -0.07, 0.0, 516.22, -12.0, -7.0, 0.0, -7.46, 9.0, 106.0, 106.0, 0.0, 0.0, 3.26, CAD, 4.0238994001199755, -0.04955998800239952, None, 4.87, None
HGI-UN.to, 0.0, 0.0, 0.0, 0.09, 0.0, 8.59, 0.0, -0.0, 0.0, 1.03, 0.0, 1.0, 1.0, 0.0, 0.0, 0.64, CAD, 8.856012417516492, 0.0021417516496700646, None, 8.59, None
HIG.to, 0.0, 0.6, 0.06500541711809317, 1.01, 0.0, 46.150000000000006, 6.0, 6.0, 0.0, 11.72, 6.0, 5.0, 5.0, 0.0, 0.0, 0.73, CAD, 9.109965866826636, -0.01271331733653269, None, 9.23, None
HLC.to, 1.77, 0.14, 0.023102310231023104, 0.12, 55.23, 115.13999999999999, 2.0, 16.0, 0.0, 2.31, 107.0, 19.0, 19.0, 9.55, 64.78, 68.72, CAD, 6.004003479304141, -0.0004520695860827814, None, 6.06, None
HLF.to, 1.23, 0.44, 0.06547619047619048, 0.94, 38.9, 221.76, 31.0, 38.0, 0.0, 12.4, 1097.0, 33.0, 33.0, 6.02, 44.92, 68.22, USD, 8.648692141571681, 0.031214157168566285, None, 6.72, None
HMM-A.to, 0.13, 0.0, 0.0, 0.41, 6.77, 27.5, 5.0, 6.0, 0.21, 10.11, 132.0, 11.0, 11.0, 21.88, 28.65, 45.96, CAD, 2.561788182363527, -0.002081763647270546, None, 2.5, None
HNL.to, 0.1, 0.08, 0.03137254901960784, -0.13, 6.88, 369.75, -19.0, -22.0, 0.0, -5.89, 338.0, 145.0, 145.0, 0.0, 6.88, 27.9, CAD, 2.653131793641272, -0.0029206358728254334, None, 2.55, None
HPS-A.to, 0.0, 0.24, 0.03560830860534124, 0.23, 0.0, 74.14, 3.0, 12.0, 0.0, 2.29, 301.0, 11.0, 11.0, 16.43, 16.43, 41.06, CAD, 7.512902819436113, 0.02868194361127776, None, 6.74, None
HR-UN.to, 0.87, 1.38, 0.0673828125, 1.99, 43.76, 5918.72, 575.0, 739.0, 0.0, 8.14, 1181.0, 289.0, 289.0, 0.0, 43.76, 49.75, CAD, 20.04056100779844, 0.006900779844031195, None, 20.48, None
HRR-UN.to, 0.0, 0.0, 0.0, 0.64, 0.0, 22.5, 1.0, 1.0, 0.0, 5.12, 2.0, 2.0, 2.0, 24.23, 24.23, 25.67, CAD, 11.364397360527894, -0.01626394721055789, None, 11.25, None
HRT.to, 0.19, 0.0, 0.0, -0.01, 12.24, 160.5, -9.0, -7.0, 0.0, -10.14, -0.0, 535.0, 535.0, 13.48, 25.72, 36.7, CAD, 0.3234754049190163, 0.001240491901619676, None, 0.3, None
HRX.to, 0.33, 0.0, 0.0, 0.37, 20.46, 591.48, 13.0, 30.0, 0.0, 3.57, 385.0, 36.0, 36.0, 0.88, 21.34, 38.66, CAD, 15.880595620875837, -0.008137912417516487, None, 16.43, None
HSE.to, 0.31, 0.15, 0.006883891693437357, 1.47, 14.76, 21898.95, 1504.0, 1531.0, 0.0, 8.54, 21492.0, 1005.0, 1005.0, 1.75, 16.509999999999998, 44.67, CAD, 21.72533185362927, -0.041214637072585485, None, 21.79, None
HSM.to, 0.0, 0.0, 0.0, -1.77, 0.0, 275.31, -36.0, -28.0, 0.0, 0.0, 0.0, 21.0, 21.0, 0.0, 0.0, 170.55, USD, 13.567333863227354, -0.018063677264547093, None, 13.11, None
HTO-UN.to, 0.0, 0.4, 0.041109969167523124, 2.55, 0.0, 29.19, 8.0, -1.0, 0.0, 29.38, 0.0, 3.0, 3.0, 14.2, 14.2, 15.55, CAD, 9.852966046790643, -0.00139532093581284, None, 9.73, None
HWO.to, 0.0, 0.2, 0.04914004914004914, 0.24, 0.0, 219.78000000000003, 13.0, 23.0, 0.0, 5.38, 195.0, 54.0, 54.0, 0.0, 0.0, 13.96, CAD, 3.904883203359328, 0.00042033593281343737, None, 4.07, None
HYD.to, 1.09, 0.0, 0.0, -0.17, 26.26, 4.2, -12.0, -10.0, 0.0, -99.83, 42.0, 70.0, 70.0, 3.5, 29.76, 75.91, CAD, 0.08694553089382132, 0.0005530893821235754, None, 0.06, None
HYG.to, 0.42, 0.0, 0.0, -0.62, 12.25, 118.5, -10.0, -8.0, 16.5, -49.73, 48.0, 15.0, 15.0, 5.7, 17.95, 70.71, USD, 8.369817216556692, 0.027621655668866214, None, 7.9, None
HZM.to, 0.0, 0.0, 0.0, 0.0, 0.0, 84.89, -2.0, -2.0, 0.0, -5.8, 0.0, 1306.0, 1306.0, 0.0, 0.0, 13.81, GBP, 0.06428215356928618, 0.00016535692861427716, None, 0.065, None
IAG.to, 0.18, 1.49, 0.027638657020960862, 5.32, 1.54, 5822.28, 593.0, 0.0, 0.0, 11.26, 10671.0, 108.0, 108.0, 0.0, 1.54, 91.25, CAD, 52.35501499700059, 0.0032997000599879808, None, 53.91, None
IAM.to, 0.0, 0.12, 0.06282722513089005, 0.08, 0.0, 53.48, 2.0, 3.0, 0.0, 12.1, 15.0, 28.0, 28.0, 0.0, 0.0, 20.53, CAD, 1.801178344331133, -0.0038655668866226754, None, 1.91, None
IBG.to, 5.11, 0.0, 0.0, 0.3, 42.43, 216.6, 9.0, 32.0, 0.0, 44.69, 361.0, 38.0, 38.0, 5.34, 47.769999999999996, 91.7, CAD, 6.234147630473905, 0.013663047390521899, None, 5.7, None
IBR.to, 0.0, 0.0, 0.0, -1.04, 0.0, 113.96, -159.0, -15.0, 0.0, -94.96, 28.0, 154.0, 154.0, 0.0, 0.0, 21.68, CAD, 0.8326214757048592, -0.0034524295140971797, None, 0.74, None
ICE.to, 1.0, 0.09, 0.01894736842105263, 0.32, 0.0, 61.75, 4.0, 7.0, 0.0, 9.05, 86.0, 13.0, 13.0, 4.41, 4.41, 60.39, CAD, 4.953355368926213, -0.008863107378524296, None, 4.75, None
IDG.to, 0.0, 0.0, 0.0, 0.43, 0.0, 403.11, 12.0, 13.0, 0.0, 3.09, 1078.0, 27.0, 27.0, 0.0, 0.0, 35.12, CAD, 15.569497360527881, 0.04183605278944211, None, 14.93, None
IFA.to, 0.0, 0.0, 0.0, 0.07, 0.0, 54.0, 2.0, 4.0, 0.0, 21.07, 19.0, 27.0, 27.0, 9.17, 9.17, 23.68, CAD, 2.414905878824234, 0.008887882423515295, None, 2.0, None
IFB-UN.to, 0.0, 0.17, 0.019953051643192492, 0.57, 0.0, 42.599999999999994, 3.0, 3.0, 0.0, 5.53, 4.0, 5.0, 5.0, 37.55, 37.55, 38.35, CAD, 8.521638272345525, 2.7234553089378944e-05, None, 8.52, None
IFC.to, 0.33, 2.68, 0.02513835475096145, 4.63, 7.98, 14605.57, 667.0, 0.0, 0.0, 10.41, 9991.0, 137.0, 137.0, 0.0, 7.98, 72.55, CAD, 99.61175842831433, -0.047857168566286745, None, 106.61, None
IFP.to, 0.27, 0.0, 0.0, 2.14, 17.15, 1654.1, 150.0, 221.0, 0.0, 16.7, 2169.0, 70.0, 70.0, 0.0, 17.15, 36.37, CAD, 22.748143431313736, 0.029243131373725233, None, 23.63, None
IGM.to, 0.46, 2.25, 0.05938242280285035, 2.54, 12.92, 9131.49, 622.0, 0.0, 0.0, 13.53, 3091.0, 241.0, 241.0, 0.0, 12.92, 71.18, CAD, 39.12046292741451, -0.010607258548290342, None, 37.89, None
III.to, 0.34, 0.0, 0.0, -0.49, 8.03, 131.44, -56.0, 26.0, 0.0, -12.48, 429.0, 106.0, 106.0, 43.93, 51.96, 71.75, CAD, 1.361263527294541, 0.00905272945410918, None, 1.24, None
IIP-UN.to, 0.86, 0.26, 0.02241379310344828, 2.29, 43.52, 1102.0, 198.0, 64.0, 0.0, 24.89, 119.0, 95.0, 95.0, 0.0, 43.52, 49.53, CAD, 11.244364307138571, -0.011069286142771447, None, 11.6, None
IMG.to, 0.14, 0.0, 0.0, 0.05, 10.01, 2548.11, 29.0, 94.0, 0.0, 1.05, 1151.0, 471.0, 471.0, 0.0, 10.01, 28.48, USD, 7.272308278344331, 0.0007278344331133817, None, 5.41, None
IMO.to, 0.21, 0.67, 0.01650246305418719, 1.14, 10.74, 33819.8, 946.0, 1230.0, 0.0, 3.88, 32598.0, 833.0, 833.0, 0.49, 11.23, 42.58, CAD, 45.00691559688061, -0.07714031193761249, None, 40.6, None
IMP.to, 0.0, 0.0, 0.0, 0.14, 257.53, 8.459999999999999, 1.0, 4.0, 0.0, 0.0, 20.0, 18.0, 18.0, 0.0, 257.53, 310.35, USD, 0.4613193161367725, -0.0005683863227354532, None, 0.47, None
IMV.to, 0.5, 0.0, 0.0, -0.38, 22.84, 267.32, -15.0, -16.0, 0.0, -106.12, 0.0, 41.0, 41.0, 0.2, 23.04, 45.79, CAD, 6.869469620275942, -0.001142972405518901, None, 6.52, None
IN.to, 0.0, 0.0, 0.0, -0.06, 0.0, 98.42, -7.0, -6.0, 0.0, -78.31, 0.0, 133.0, 133.0, 0.0, 0.0, 4.15, CAD, 0.6363101379724052, 0.00641379724055189, None, 0.74, None
INE.to, 6.44, 0.67, 0.049962714392244596, 0.12, 71.2, 1595.79, 20.0, 183.0, 0.0, 3.11, 484.0, 119.0, 119.0, 1.77, 72.97, 86.44, CAD, 13.78805068986203, -0.0032310137972405514, None, 13.41, None
INO-UN.to, 0.84, 0.82, 0.0779467680608365, 0.85, 17.3, 284.03999999999996, 19.0, 19.0, 0.0, 7.3, 35.0, 27.0, 27.0, 10.18, 27.48, 55.67, CAD, 10.224882663467302, 0.00026634673065386807, None, 10.52, None
INQ.to, 0.0, 0.0, 0.0, -0.21, 0.0, 25.900000000000002, -3.0, -6.0, 0.0, -11.05, 94.0, 14.0, 14.0, 0.0, 0.0, 40.95, CAD, 1.7863785842831434, 0.002758428314337132, None, 1.85, None
INV.to, 0.0, 0.0, 0.0, -0.04, 0.0, 35.34, -4.0, -3.0, 0.0, -5.17, 0.0, 93.0, 93.0, 0.0, 0.0, 2.87, CAD, 0.3926487702459512, 0.002177024595080984, None, 0.38, None
IPCI.to, 0.0, 0.0, 0.0, -0.32, 0.0, 12.95, -11.0, -11.0, 283.79, 0.0, 3.0, 35.0, 35.0, 19.83, 19.83, 115.45, USD, 0.4278866226754645, 0.0024622675464907014, None, 0.37, None
IPCO.to, 0.99, 0.0, 0.0, 0.49, 33.05, 737.49, 45.0, 50.0, 0.0, 12.3, 266.0, 93.0, 93.0, 0.0, 33.05, 66.61, USD, 9.234341631673662, -0.03333683263347331, None, 7.93, None
IPL.to, 1.08, 1.66, 0.0668815471394037, 1.49, 36.86, 9456.42, 563.0, 943.0, 0.0, 16.29, 2443.0, 381.0, 381.0, 13.92, 50.78, 66.01, CAD, 25.231218836232756, -0.021116376724655054, None, 24.82, None
IPO.to, 0.27, 0.0, 0.0, -0.12, 15.32, 96.85, -8.0, 3.0, 0.0, -4.25, 73.0, 65.0, 65.0, 0.0, 15.32, 42.96, CAD, 1.7778435512897421, -0.0018448710257948412, None, 1.49, None
IRON.to, 0.0, 0.0, 0.0, -0.08, 0.0, 38.57, -12.0, -14.0, 0.0, -13.42, 0.0, 133.0, 133.0, 13.45, 13.45, 22.72, CAD, 0.3310170365926815, -0.00029634073185362916, None, 0.29, None
ISV.to, 0.18, 0.8, 0.04610951008645533, 1.62, 11.41, 312.3, 28.0, 30.0, 0.0, 29.07, 105.0, 18.0, 18.0, 0.89, 12.3, 37.94, CAD, 17.375796430713866, -0.0012069286142771416, None, 17.35, None
ITC.to, 0.0, 0.0, 0.0, 0.04, 0.0, 31.9, 1.0, 1.0, 5.94, 6.03, 24.0, 22.0, 22.0, 0.0, 0.0, 26.04, USD, 1.656236412717457, -0.0036587282543491285, None, 1.45, None
ITH.to, 0.0, 0.0, 0.0, -0.03, 0.0, 105.4, -5.0, -5.0, 0.0, -8.11, 0.0, 170.0, 170.0, 0.0, 0.0, 0.57, USD, 0.631975404919016, 0.0023404919016196757, None, 0.62, None
ITP.to, 1.19, 0.56, 0.030237580993520523, 1.13, 40.97, 1092.68, 67.0, 88.0, 1.29, 27.12, 967.0, 59.0, 59.0, 3.24, 44.21, 65.69, USD, 17.078168806238757, 0.03088062387522496, None, 18.52, None
ITX.to, 1.45, 0.0, 0.0, -0.98, 43.9, 1058.2, -70.0, 76.0, 0.0, -14.12, 482.0, 74.0, 74.0, 3.37, 47.269999999999996, 69.74, CAD, 16.870279274145172, -0.02242258548290342, None, 14.3, None
IVN.to, 0.02, 0.0, 0.0, 0.21, 2.31, 1648.36, 174.0, -56.0, 0.0, 14.9, 0.0, 812.0, 812.0, 0.0, 2.31, 4.21, USD, 2.5270895020995816, 0.005150209958008399, None, 2.03, None
JAG.to, 0.04, 0.0, 0.0, -0.01, 2.33, 64.8, -3.0, -7.0, 0.0, -2.43, 105.0, 324.0, 324.0, 6.15, 8.48, 35.55, USD, 0.2913509898020397, 0.0009989802039592078, None, 0.2, None
JE.to, 3.09, 0.5, 0.1362397820163488, 1.81, 35.57, 741.34, 364.0, 121.0, 0.0, 604.68, 3655.0, 202.0, 202.0, 0.0, 35.57, 88.48, CAD, 4.3464073785242965, 0.011837852429514092, None, 3.67, None
JOY.to, 0.7, 0.0, 0.0, -3.47, 11.97, 69.46, -166.0, -5.0, 0.0, -102.8, 115.0, 46.0, 46.0, 16.09, 28.060000000000002, 82.87, CAD, 1.673379754049191, 0.0014254049190161981, None, 1.51, None
JWEL.to, 0.72, 0.32, 0.012080030200075502, 0.37, 30.96, 1006.6199999999999, 14.0, 46.0, 0.0, 65.0, 312.0, 38.0, 38.0, 2.35, 33.31, 56.84, CAD, 26.47631562687462, -0.034787312537492496, None, 26.49, None
K.to, 0.38, 0.0, 0.0, 0.31, 21.17, 4704.92, 386.0, 407.0, 0.0, 8.64, 3311.0, 1258.0, 1258.0, 0.0, 21.17, 43.65, USD, 4.483768746250748, 0.005774625074985001, None, 3.74, None
KAT.to, 0.0, 0.0, 0.0, -0.39, 110.29, 1545.48, -748.0, -214.0, 0.0, 0.0, 506.0, 1908.0, 1908.0, 4.39, 114.68, 122.38, USD, 0.7378499100179969, 0.006991001799640072, None, 0.81, None
KBL.to, 0.35, 1.2, 0.03018867924528302, 0.52, 22.24, 397.5, 5.0, 11.0, 0.0, 2.88, 207.0, 10.0, 10.0, 0.0, 22.24, 36.58, CAD, 39.128658188362344, -0.04778116376724653, None, 39.75, None
KEG-UN.to, 0.15, 1.12, 0.06381766381766382, 1.57, 5.86, 263.25, 31.0, 24.0, 0.0, 37.66, 25.0, 15.0, 15.0, 0.0, 5.86, 61.27, CAD, 17.184220995800832, 0.0112995800839832, None, 17.55, None
KEL.to, 0.21, 0.0, 0.0, -0.08, 13.61, 1585.56, -14.0, -4.0, 0.0, -1.67, 326.0, 181.0, 181.0, 0.0, 13.61, 34.44, CAD, 9.599100719856025, -0.021428014397120578, None, 8.76, None
KER.to, 1.12, 0.0, 0.0, -0.06, 43.63, 41.4, -12.0, -12.0, 0.0, -184.47, 0.0, 230.0, 230.0, 0.0, 43.63, 61.05, CAD, 0.18872999400119983, 0.0004994001199760048, None, 0.18, None
KEW.to, 0.69, 0.0, 0.0, 0.17, 19.54, 86.16, -13.0, -1.0, 0.0, -14.3, 219.0, 12.0, 12.0, 0.0, 19.54, 71.72, CAD, 7.502772915416916, -0.010358458308338335, None, 7.18, None
KEY.to, 0.81, 1.68, 0.045137023105857065, 1.6, 31.69, 7406.78, 321.0, 512.0, 0.0, 14.15, 3954.0, 199.0, 199.0, 1.9, 33.59, 60.77, CAD, 37.86467408518298, -0.037691481703659255, None, 37.22, None
KFS.to, 8.63, 0.0, 0.0, -0.78, 50.68, 85.8, -17.0, 0.0, 0.0, -50.88, 202.0, 22.0, 22.0, 0.0, 50.68, 94.13, USD, 3.6896895020995824, 0.016350209958008392, None, 3.9, None
KL.to, 0.01, 0.06, 0.002362204724409449, 0.92, 0.0, 5359.4, 196.0, 267.0, 0.0, 17.69, 802.0, 211.0, 211.0, 0.0, 0.0, 22.38, USD, 30.046757588482304, -0.09634115176964607, None, 25.4, None
KLS.to, 0.0, 0.0, 0.0, -0.11, 0.0, 30.080000000000002, -5.0, -5.0, 25.55, -50.89, 7.0, 47.0, 47.0, 0.0, 0.0, 17.35, USD, 0.5845006598680264, 0.0014659868026394732, None, 0.64, None
KML.to, 0.0, 0.54, 0.0319337670017741, 0.34, 0.0, 1944.65, 147.0, 229.0, 0.0, 1.82, 692.0, 115.0, 115.0, 9.43, 9.43, 44.29, CAD, 15.894030713857218, 0.014071385722855422, None, 16.91, None
KMP-UN.to, 0.9, 0.63, 0.039081885856079406, 1.82, 38.04, 1370.2, 156.0, 107.0, 0.0, 15.89, 200.0, 85.0, 85.0, 10.11, 48.15, 57.52, CAD, 15.803162387522503, -0.018061247750449913, None, 16.12, None
KOR.to, 0.0, 0.0, 0.0, -0.09, 0.0, 227.35999999999999, -9.0, -9.0, 0.0, -108.29, 0.0, 98.0, 98.0, 0.0, 0.0, 6.86, CAD, 2.5076312537492487, 0.0014253749250149961, None, 2.32, None
KPT.to, 0.0, 0.72, 0.07317073170731707, -0.62, 0.0, 88.56, -6.0, 0.0, 0.0, -5.42, 0.0, 9.0, 9.0, 0.0, 0.0, 4.22, CAD, 9.738414937012593, 0.013193701259748046, None, 9.84, None
KRN.to, 0.0, 0.0, 0.0, -0.13, 0.0, 10.36, -4.0, -5.0, 0.0, -21.25, 0.0, 28.0, 28.0, 0.0, 0.0, 4.72, CAD, 0.3633375524895017, 0.0006552489502099576, None, 0.37, None
KWH-UN.to, 0.2, 0.65, 0.09803921568627451, 1.6, 8.69, 377.90999999999997, 71.0, 18.0, 0.0, 41.61, 1109.0, 57.0, 57.0, 11.51, 20.2, 56.65, USD, 5.9640420815836865, 0.024258158368326344, None, 6.63, None
KXS.to, 0.06, 0.0, 0.0, 0.76, 0.0, 2589.5699999999997, 20.0, 29.0, 17.88, 14.63, 144.0, 27.0, 27.0, 0.0, 0.0, 37.36, USD, 94.73968266346733, -0.15993365326934617, None, 95.91, None
L.to, 0.96, 1.1, 0.015979081929110982, 3.4, 30.04, 27122.960000000003, 1338.0, 2413.0, 0.0, 10.65, 46508.0, 394.0, 394.0, 8.66, 38.7, 68.81, CAD, 69.13898092381521, -0.05110761847630473, None, 68.84, None
LAC.to, 0.01, 0.0, 0.0, -0.34, 0.66, 478.72, -30.0, -32.0, 14.12, -32.88, 3.0, 88.0, 88.0, 0.17, 0.8300000000000001, 5.35, USD, 5.786635692861427, 0.016469286142771444, None, 5.44, None
